loan_id,borrower_id,loan_type,origination_date,maturity_date,original_principal,current_balance,interest_rate,term_months,borrower_state,loan_purpose,credit_grade,employment_length,income_band,payment_status,days_past_due,servicer_name,last_payment_date,last_updated_at,document_status,source_system
LN-13773,BR-22121,BUSINESS,2019-05-25,2026-05-25,200000,146000,16.02,84,MP,DEBT_CONSOLIDATION,C,<1,LOW,CURRENT,0,ServicerC,2026-06-13,2026-02-14,PENDING,MANUAL_UPLOAD
LN-13774,BR-22166,BUSINESS,2019-01-07,2039-01-07,300000,159000,6.65,240,MH,VEHICLE,A,1-3,HIGH,90+ DPD,90,ServicerA,2026-02-28,2026-05-12,AVAILABLE,SERVICING_SYSTEM
LN-13775,BR-21695,AUTO,2024-11-07,2044-11-07,150000,123000,16.39,240,TN,EDUCATION,B,10+,VERY_HIGH,90+ DPD,120,ServicerA,2025-04-21,2026-04-06,AVAILABLE,ORIGINATION_SYSTEM
LN-13776,BR-23934,PERSONAL,2022-09-14,2042-09-14,75000,24750,7.74,240,MP,WORKING_CAPITAL,A,10+,LOW,60+ DPD,60,ServicerB,2025-02-07,2026-04-18,MISSING,MANUAL_UPLOAD
LN-13777,BR-22713,EDUCATION,2019-12-06,2020-12-06,1000000,710000,14.14,12,DL,HOME_IMPROVEMENT,A,<1,MEDIUM,90+ DPD,120,ServicerC,2026-07-30,2026-06-30,AVAILABLE,SERVICING_SYSTEM
LN-13778,BR-20423,AUTO,2020-12-09,2030-12-09,100000,60000,7.38,120,TN,DEBT_CONSOLIDATION,D,7-10,VERY_HIGH,60+ DPD,60,ServicerB,2025-07-18,2026-07-01,MISSING,MANUAL_UPLOAD
LN-13779,BR-20860,HOME,2024-05-27,2030-05-27,200000,142000,16.51,72,KA,VEHICLE,D,1-3,MEDIUM,CURRENT,0,ServicerC,2025-01-09,2026-06-06,PENDING,SERVICING_SYSTEM
LN-13780,BR-23682,HOME,2018-06-27,2021-06-27,250000,122500,12.52,36,WB,HOME_IMPROVEMENT,A,4-6,LOW,CURRENT,0,ServicerA,2026-05-26,2026-08-09,AVAILABLE,SERVICING_SYSTEM
LN-13781,BR-20282,AUTO,2019-08-13,2049-08-13,150000,46500,16.98,360,MP,EDUCATION,E,7-10,MEDIUM,90+ DPD,90,ServicerA,2025-02-09,2026-03-15,AVAILABLE,SERVICING_SYSTEM
LN-13782,BR-23636,AUTO,2019-05-27,2029-05-27,100000,49000,10.78,120,MH,EDUCATION,E,7-10,HIGH,CURRENT,0,ServicerB,2025-05-23,2026-03-26,MISSING,ORIGINATION_SYSTEM
LN-13783,BR-22093,EDUCATION,2018-08-27,2025-08-27,75000,28500,17.86,84,RJ,WORKING_CAPITAL,E,10+,MEDIUM,90+ DPD,120,ServicerA,2025-05-10,2026-03-02,AVAILABLE,MANUAL_UPLOAD
LN-13784,BR-21037,EDUCATION,2021-04-30,2023-04-30,75000,12000,5.87,24,DL,HOME_IMPROVEMENT,D,4-6,LOW,60+ DPD,45,ServicerC,2025-09-01,2026-03-16,MISSING,MANUAL_UPLOAD
LN-13785,BR-22682,AUTO,2022-04-06,2052-04-06,250000,207500,13.98,360,TN,WORKING_CAPITAL,E,7-10,VERY_HIGH,30+ DPD,30,ServicerA,2026-03-12,2026-06-16,PENDING,SERVICING_SYSTEM
LN-13786,BR-23552,PERSONAL,2020-04-27,2021-04-27,300000,195000,13.6,12,HR,WORKING_CAPITAL,A,<1,MEDIUM,CURRENT,0,ServicerB,2026-05-12,2026-05-13,PENDING,MANUAL_UPLOAD
LN-13787,BR-22509,EDUCATION,2024-08-08,2028-08-08,750000,465000,12.99,48,GJ,VEHICLE,B,1-3,HIGH,60+ DPD,45,ServicerB,2026-07-29,2026-03-07,AVAILABLE,SERVICING_SYSTEM
LN-13788,BR-23331,EDUCATION,2022-09-19,2028-09-19,100000,94000,5.1,72,AP,DEBT_CONSOLIDATION,C,10+,VERY_HIGH,30+ DPD,30,ServicerA,2026-08-19,2026-02-04,AVAILABLE,SERVICING_SYSTEM
LN-13789,BR-21169,BUSINESS,2018-11-05,2024-11-05,750000,705000,17.57,72,GJ,EDUCATION,D,4-6,MEDIUM,60+ DPD,60,ServicerB,2025-09-29,2026-08-13,PENDING,MANUAL_UPLOAD
LN-13790,BR-22001,BUSINESS,2021-05-27,2031-05-27,100000,90000,7.81,120,PB,EDUCATION,C,7-10,HIGH,60+ DPD,60,ServicerC,2026-06-16,2026-05-19,PENDING,ORIGINATION_SYSTEM
LN-13791,BR-21969,HOME,2020-12-19,2030-12-19,300000,72000,11.26,120,KA,EDUCATION,C,10+,LOW,90+ DPD,90,ServicerC,2025-03-05,2026-05-26,AVAILABLE,ORIGINATION_SYSTEM
LN-13792,BR-21536,PERSONAL,2024-04-14,2054-04-14,75000,46500,9.02,360,KL,VEHICLE,E,4-6,HIGH,CURRENT,0,ServicerA,2025-08-13,2026-06-11,MISSING,SERVICING_SYSTEM
LN-13793,BR-22798,PERSONAL,2024-12-25,2044-12-25,300000,45000,7.23,240,AP,HOME_IMPROVEMENT,E,10+,HIGH,CURRENT,0,ServicerC,2025-10-06,2026-07-26,MISSING,ORIGINATION_SYSTEM
LN-13794,BR-20852,EDUCATION,2018-01-13,2038-01-13,150000,76500,8.75,240,RJ,WORKING_CAPITAL,B,1-3,MEDIUM,60+ DPD,60,ServicerB,2026-07-10,2026-07-11,MISSING,ORIGINATION_SYSTEM
LN-13795,BR-21341,BUSINESS,2019-04-03,2021-04-03,50000,41500,15.97,24,PB,DEBT_CONSOLIDATION,A,1-3,MEDIUM,90+ DPD,120,ServicerC,2025-04-05,2026-04-05,AVAILABLE,ORIGINATION_SYSTEM
LN-13796,BR-20117,EDUCATION,2018-05-13,2038-05-13,75000,23250,13.31,240,TS,VEHICLE,D,7-10,MEDIUM,90+ DPD,90,ServicerA,2025-06-07,2026-03-11,MISSING,ORIGINATION_SYSTEM
LN-13797,BR-21805,HOME,2023-08-11,2026-08-11,300000,261000,14.25,36,GJ,VEHICLE,C,10+,VERY_HIGH,90+ DPD,90,ServicerA,2025-07-08,2026-06-09,PENDING,ORIGINATION_SYSTEM
LN-13798,BR-22832,PERSONAL,2020-12-09,2026-12-09,100000,56000,13.47,72,KA,HOME_IMPROVEMENT,A,<1,HIGH,90+ DPD,90,ServicerC,2025-02-07,2026-06-11,AVAILABLE,SERVICING_SYSTEM
LN-13799,BR-23873,HOME,2020-06-23,2023-06-23,1000000,610000,8.32,36,WB,DEBT_CONSOLIDATION,A,7-10,MEDIUM,CURRENT,0,ServicerA,2025-06-07,2026-05-07,PENDING,ORIGINATION_SYSTEM
LN-13800,BR-21613,AUTO,2021-03-22,2025-03-22,500000,330000,15.29,48,TS,DEBT_CONSOLIDATION,E,10+,MEDIUM,CURRENT,0,ServicerB,2025-08-05,2026-06-23,PENDING,SERVICING_SYSTEM
LN-13801,BR-21698,PERSONAL,2024-09-25,2031-09-25,150000,40500,8.79,84,GJ,EDUCATION,A,1-3,VERY_HIGH,90+ DPD,120,ServicerB,2025-11-03,2026-08-19,MISSING,ORIGINATION_SYSTEM
LN-13802,BR-23879,AUTO,2020-08-19,2025-08-19,300000,66000,14.11,60,TN,VEHICLE,A,10+,VERY_HIGH,CURRENT,0,ServicerC,2025-07-28,2026-02-02,PENDING,SERVICING_SYSTEM
LN-13803,BR-22192,BUSINESS,2018-08-23,2033-08-23,75000,49500,15.65,180,MH,EDUCATION,A,10+,LOW,CURRENT,0,ServicerB,2025-08-21,2026-03-22,AVAILABLE,SERVICING_SYSTEM
LN-13804,BR-23187,EDUCATION,2023-06-17,2030-06-17,50000,5500,6.54,84,AP,WORKING_CAPITAL,E,7-10,HIGH,CURRENT,0,ServicerC,2026-03-27,2026-05-24,MISSING,MANUAL_UPLOAD
LN-13805,BR-20070,BUSINESS,2025-05-14,2028-05-14,75000,36750,8.8,36,DL,VEHICLE,C,<1,MEDIUM,60+ DPD,60,ServicerA,2025-04-26,2026-03-16,MISSING,MANUAL_UPLOAD
LN-13806,BR-23420,HOME,2021-07-09,2036-07-09,250000,77500,10.34,180,AP,EDUCATION,C,<1,HIGH,90+ DPD,120,ServicerB,2026-06-28,2026-04-15,MISSING,ORIGINATION_SYSTEM
LN-13807,BR-23542,HOME,2018-07-22,2033-07-22,200000,62000,11.15,180,AP,WORKING_CAPITAL,D,4-6,MEDIUM,90+ DPD,120,ServicerB,2025-04-18,2026-05-26,PENDING,MANUAL_UPLOAD
LN-13808,BR-21547,BUSINESS,2019-01-04,2029-01-04,50000,28000,5.72,120,KA,HOME_IMPROVEMENT,C,4-6,VERY_HIGH,CURRENT,0,ServicerC,2025-02-27,2026-02-08,PENDING,ORIGINATION_SYSTEM
LN-13809,BR-21435,PERSONAL,2021-12-05,2027-12-05,150000,120000,15.9,72,RJ,VEHICLE,C,7-10,VERY_HIGH,CURRENT,0,ServicerA,2025-04-25,2026-06-25,PENDING,ORIGINATION_SYSTEM
LN-13810,BR-21352,BUSINESS,2018-07-24,2025-07-24,75000,69000,14.81,84,RJ,DEBT_CONSOLIDATION,C,<1,VERY_HIGH,CURRENT,0,ServicerC,2025-08-28,2026-05-21,MISSING,ORIGINATION_SYSTEM
LN-13811,BR-22313,EDUCATION,2022-02-21,2028-02-21,500000,315000,12.21,72,AP,HOME_IMPROVEMENT,E,10+,HIGH,CURRENT,0,ServicerA,2025-09-28,2026-03-29,AVAILABLE,SERVICING_SYSTEM
LN-13812,BR-22448,HOME,2018-12-28,2019-12-28,200000,78000,15.88,12,MH,EDUCATION,D,7-10,LOW,CURRENT,0,ServicerA,2026-03-06,2026-04-04,MISSING,MANUAL_UPLOAD
LN-13813,BR-20311,PERSONAL,2021-03-05,2022-03-05,300000,150000,14.85,12,UP,VEHICLE,B,7-10,MEDIUM,CURRENT,0,ServicerC,2026-06-06,2026-06-11,PENDING,MANUAL_UPLOAD
LN-13814,BR-23008,BUSINESS,2022-05-05,2029-05-05,50000,47500,16.84,84,UP,VEHICLE,E,4-6,LOW,30+ DPD,30,ServicerC,2026-07-10,2026-02-01,AVAILABLE,ORIGINATION_SYSTEM
LN-13815,BR-20164,BUSINESS,2024-03-01,2025-03-01,50000,42500,10.38,12,WB,HOME_IMPROVEMENT,A,4-6,MEDIUM,30+ DPD,30,ServicerB,2026-04-25,2026-02-14,AVAILABLE,ORIGINATION_SYSTEM
LN-13816,BR-21485,PERSONAL,2021-08-30,2028-08-30,200000,160000,6.38,84,UP,VEHICLE,A,<1,HIGH,60+ DPD,45,ServicerC,2026-03-22,2026-07-06,MISSING,MANUAL_UPLOAD
LN-13817,BR-22678,EDUCATION,2019-03-26,2024-03-26,150000,39000,13.66,60,KL,VEHICLE,A,<1,MEDIUM,90+ DPD,120,ServicerB,2026-04-26,2026-02-04,MISSING,ORIGINATION_SYSTEM
LN-13818,BR-23918,BUSINESS,2021-09-27,2051-09-27,50000,29000,5.06,360,WB,HOME_IMPROVEMENT,B,7-10,MEDIUM,CURRENT,0,ServicerA,2025-02-10,2026-05-08,AVAILABLE,SERVICING_SYSTEM
LN-13819,BR-22478,BUSINESS,2024-02-01,2025-02-01,300000,120000,10.12,12,HR,DEBT_CONSOLIDATION,D,4-6,HIGH,60+ DPD,60,ServicerC,2025-08-21,2026-08-11,MISSING,MANUAL_UPLOAD
LN-13820,BR-20784,PERSONAL,2024-01-08,2025-01-08,75000,69000,5.85,12,MH,WORKING_CAPITAL,D,1-3,VERY_HIGH,90+ DPD,120,ServicerA,2025-03-30,2026-07-04,AVAILABLE,ORIGINATION_SYSTEM
LN-13821,BR-20158,AUTO,2021-01-03,2025-01-03,1000000,300000,11.31,48,BR,EDUCATION,E,7-10,VERY_HIGH,30+ DPD,30,ServicerA,2026-03-15,2026-02-28,PENDING,ORIGINATION_SYSTEM
LN-13822,BR-22720,AUTO,2024-02-12,2026-02-12,150000,42000,11.26,24,HR,VEHICLE,B,<1,VERY_HIGH,CURRENT,0,ServicerB,2025-01-28,2026-07-20,MISSING,SERVICING_SYSTEM
LN-13823,BR-20592,HOME,2018-08-10,2038-08-10,750000,105000,6.97,240,RJ,VEHICLE,A,10+,VERY_HIGH,CURRENT,0,ServicerB,2025-05-09,2026-07-08,AVAILABLE,MANUAL_UPLOAD
LN-13824,BR-20014,AUTO,2024-09-25,2054-09-25,200000,132000,9.63,360,UP,VEHICLE,C,7-10,MEDIUM,60+ DPD,45,ServicerB,2026-05-16,2026-06-29,AVAILABLE,SERVICING_SYSTEM
LN-13825,BR-20744,AUTO,2018-10-25,2028-10-25,300000,216000,11.22,120,KL,EDUCATION,C,1-3,HIGH,30+ DPD,30,ServicerC,2025-04-07,2026-04-12,MISSING,ORIGINATION_SYSTEM
LN-13826,BR-20844,EDUCATION,2020-05-17,2021-05-17,150000,112500,12.14,12,GJ,HOME_IMPROVEMENT,C,4-6,VERY_HIGH,CURRENT,0,ServicerC,2026-02-12,2026-05-26,AVAILABLE,SERVICING_SYSTEM
LN-13827,BR-23791,BUSINESS,2020-10-26,2025-10-26,150000,43500,14.33,60,KA,EDUCATION,E,4-6,MEDIUM,60+ DPD,45,ServicerB,2025-06-16,2026-03-28,MISSING,MANUAL_UPLOAD
LN-13828,BR-23104,BUSINESS,2019-06-26,2020-06-26,100000,44000,14.87,12,TN,DEBT_CONSOLIDATION,D,<1,MEDIUM,90+ DPD,120,ServicerA,2025-11-11,2026-05-11,MISSING,ORIGINATION_SYSTEM
LN-13829,BR-21720,AUTO,2020-06-08,2030-06-08,200000,190000,8.4,120,TN,DEBT_CONSOLIDATION,B,<1,MEDIUM,CURRENT,0,ServicerC,2026-05-07,2026-05-13,MISSING,ORIGINATION_SYSTEM
LN-13830,BR-21999,PERSONAL,2021-10-24,2023-10-24,500000,95000,14.67,24,AP,EDUCATION,C,<1,VERY_HIGH,CURRENT,0,ServicerB,2025-07-04,2026-07-24,AVAILABLE,SERVICING_SYSTEM
LN-13831,BR-21013,BUSINESS,2021-08-09,2024-08-09,100000,73000,13.5,36,TN,HOME_IMPROVEMENT,A,10+,VERY_HIGH,60+ DPD,60,ServicerA,2026-03-20,2026-03-28,PENDING,MANUAL_UPLOAD
LN-13832,BR-22432,HOME,2024-06-06,2028-06-06,1000000,80000,12.64,48,TS,DEBT_CONSOLIDATION,B,10+,HIGH,90+ DPD,90,ServicerB,2025-01-08,2026-05-09,AVAILABLE,ORIGINATION_SYSTEM
LN-13833,BR-23056,EDUCATION,2020-08-22,2040-08-22,300000,141000,11.47,240,TS,EDUCATION,E,10+,HIGH,CURRENT,0,ServicerA,2026-06-13,2026-05-12,MISSING,ORIGINATION_SYSTEM
LN-13834,BR-22278,PERSONAL,2019-10-30,2021-10-30,250000,205000,14.75,24,RJ,DEBT_CONSOLIDATION,C,4-6,LOW,CURRENT,0,ServicerB,2025-10-25,2026-07-17,PENDING,SERVICING_SYSTEM
LN-13835,BR-23145,EDUCATION,2023-04-25,2027-04-25,1000000,210000,13.09,48,GJ,HOME_IMPROVEMENT,D,<1,HIGH,CURRENT,0,ServicerB,2025-07-13,2026-02-17,PENDING,MANUAL_UPLOAD
LN-13836,BR-21929,AUTO,2025-04-15,2030-04-15,150000,141000,9.16,60,UP,HOME_IMPROVEMENT,D,10+,MEDIUM,CURRENT,0,ServicerA,2025-11-11,2026-06-24,PENDING,ORIGINATION_SYSTEM
LN-13837,BR-23329,HOME,2024-03-24,2030-03-24,1000000,190000,9.32,72,KL,HOME_IMPROVEMENT,A,10+,VERY_HIGH,CURRENT,0,ServicerB,2025-12-28,2026-04-14,PENDING,ORIGINATION_SYSTEM
LN-13838,BR-21203,BUSINESS,2025-02-03,2055-02-03,1000000,760000,17.28,360,WB,HOME_IMPROVEMENT,D,7-10,LOW,CURRENT,0,ServicerC,2025-10-19,2026-02-25,MISSING,MANUAL_UPLOAD
LN-13839,BR-20405,AUTO,2022-07-17,2023-07-17,1000000,370000,17.34,12,PB,DEBT_CONSOLIDATION,B,1-3,HIGH,30+ DPD,30,ServicerA,2026-06-30,2026-07-11,AVAILABLE,MANUAL_UPLOAD
LN-13840,BR-23540,HOME,2019-06-21,2039-06-21,75000,47250,11.22,240,KA,DEBT_CONSOLIDATION,E,7-10,VERY_HIGH,CURRENT,0,ServicerC,2026-01-04,2026-05-28,MISSING,SERVICING_SYSTEM
LN-13841,BR-20675,AUTO,2024-02-29,2026-03-01,500000,165000,7.5,24,BR,HOME_IMPROVEMENT,E,7-10,VERY_HIGH,30+ DPD,30,ServicerB,2025-12-08,2026-04-03,MISSING,MANUAL_UPLOAD
LN-13842,BR-22246,HOME,2022-07-30,2032-07-30,300000,195000,11.59,120,WB,HOME_IMPROVEMENT,D,4-6,VERY_HIGH,60+ DPD,60,ServicerB,2025-08-30,2026-08-17,PENDING,MANUAL_UPLOAD
LN-13843,BR-23885,AUTO,2021-02-04,2031-02-04,200000,142000,5.76,120,GJ,HOME_IMPROVEMENT,E,7-10,LOW,90+ DPD,120,ServicerA,2026-04-24,2026-06-12,MISSING,MANUAL_UPLOAD
LN-13844,BR-23073,PERSONAL,2018-09-27,2023-09-27,50000,16000,13.39,60,RJ,VEHICLE,A,10+,LOW,30+ DPD,15,ServicerA,2025-12-03,2026-07-15,PENDING,MANUAL_UPLOAD
LN-13845,BR-21773,PERSONAL,2021-04-21,2036-04-21,100000,12000,13.89,180,WB,WORKING_CAPITAL,B,7-10,HIGH,30+ DPD,30,ServicerA,2026-01-11,2026-03-22,AVAILABLE,SERVICING_SYSTEM
LN-13846,BR-22902,AUTO,2024-11-01,2027-11-01,50000,19500,12.25,36,DL,DEBT_CONSOLIDATION,A,<1,LOW,CURRENT,0,ServicerB,2025-05-23,2026-03-26,MISSING,MANUAL_UPLOAD
LN-13847,BR-22185,HOME,2018-11-23,2020-11-23,300000,156000,13.24,24,GJ,VEHICLE,C,1-3,MEDIUM,CURRENT,0,ServicerA,2025-04-30,2026-07-22,MISSING,ORIGINATION_SYSTEM
LN-13848,BR-22433,HOME,2020-02-10,2040-02-10,75000,54750,12.14,240,TN,EDUCATION,A,10+,MEDIUM,CURRENT,0,ServicerA,2025-11-10,2026-02-22,AVAILABLE,MANUAL_UPLOAD
LN-13849,BR-22256,PERSONAL,2025-01-21,2031-01-21,50000,28500,15.7,72,TN,EDUCATION,C,<1,VERY_HIGH,60+ DPD,45,ServicerC,2025-06-17,2026-04-04,MISSING,SERVICING_SYSTEM
LN-13850,BR-23075,BUSINESS,2018-12-25,2028-12-25,300000,66000,8.24,120,PB,HOME_IMPROVEMENT,D,1-3,MEDIUM,CURRENT,0,ServicerB,2025-05-17,2026-08-09,MISSING,SERVICING_SYSTEM
LN-13851,BR-20735,BUSINESS,2023-02-19,2033-02-19,150000,13500,8.55,120,PB,VEHICLE,D,4-6,MEDIUM,CURRENT,0,ServicerA,2026-03-18,2026-03-25,PENDING,SERVICING_SYSTEM
LN-13852,BR-22512,BUSINESS,2021-05-13,2023-05-13,50000,39500,6.28,24,DL,EDUCATION,A,7-10,MEDIUM,30+ DPD,30,ServicerB,2025-01-03,2026-05-05,MISSING,SERVICING_SYSTEM
LN-13853,BR-20475,AUTO,2021-09-05,2028-09-05,750000,540000,11.13,84,TN,WORKING_CAPITAL,E,4-6,LOW,60+ DPD,60,ServicerA,2026-05-24,2026-02-22,AVAILABLE,ORIGINATION_SYSTEM
LN-13854,BR-23058,AUTO,2025-05-08,2030-05-08,150000,91500,8.96,60,KL,DEBT_CONSOLIDATION,C,1-3,VERY_HIGH,60+ DPD,45,ServicerB,2026-04-03,2026-02-10,MISSING,ORIGINATION_SYSTEM
LN-13855,BR-20021,BUSINESS,2022-10-30,2042-10-30,50000,43500,6.25,240,PB,EDUCATION,D,7-10,LOW,90+ DPD,120,ServicerC,2025-04-16,2026-04-07,MISSING,ORIGINATION_SYSTEM
LN-13856,BR-20535,AUTO,2020-09-20,2024-09-20,150000,108000,14.45,48,DL,EDUCATION,D,4-6,MEDIUM,60+ DPD,45,ServicerC,2026-07-08,2026-07-06,PENDING,ORIGINATION_SYSTEM
LN-13857,BR-20702,EDUCATION,2020-03-15,2021-03-15,500000,330000,13.3,12,WB,HOME_IMPROVEMENT,D,1-3,MEDIUM,30+ DPD,15,ServicerC,2025-06-12,2026-02-03,AVAILABLE,SERVICING_SYSTEM
LN-13858,BR-22525,AUTO,2019-02-04,2039-02-04,250000,47500,16.19,240,HR,VEHICLE,E,<1,MEDIUM,CURRENT,0,ServicerB,2025-04-28,2026-07-27,MISSING,SERVICING_SYSTEM
LN-13859,BR-22937,AUTO,2022-08-05,2042-08-05,500000,250000,16.81,240,MP,WORKING_CAPITAL,B,7-10,LOW,60+ DPD,60,ServicerB,2026-03-21,2026-03-16,PENDING,MANUAL_UPLOAD
LN-13860,BR-23723,PERSONAL,2025-04-27,2029-04-27,200000,108000,12.87,48,MP,WORKING_CAPITAL,D,<1,MEDIUM,90+ DPD,120,ServicerA,2025-12-30,2026-04-28,PENDING,SERVICING_SYSTEM
LN-13861,BR-20778,EDUCATION,2020-01-01,2030-01-01,1000000,500000,14.04,120,AP,VEHICLE,E,7-10,VERY_HIGH,90+ DPD,90,ServicerA,2026-03-20,2026-08-12,PENDING,MANUAL_UPLOAD
LN-13862,BR-21757,PERSONAL,2025-02-27,2045-02-27,75000,27750,13.16,240,GJ,VEHICLE,C,4-6,VERY_HIGH,60+ DPD,60,ServicerB,2025-11-02,2026-05-21,MISSING,MANUAL_UPLOAD
LN-13863,BR-21224,BUSINESS,2021-11-15,2025-11-15,100000,16000,7.3,48,PB,DEBT_CONSOLIDATION,C,1-3,MEDIUM,60+ DPD,60,ServicerB,2025-01-23,2026-07-10,AVAILABLE,MANUAL_UPLOAD
LN-13864,BR-22537,EDUCATION,2025-02-18,2028-02-18,100000,52000,5.82,36,KL,DEBT_CONSOLIDATION,C,4-6,LOW,30+ DPD,30,ServicerC,2025-11-03,2026-05-11,PENDING,ORIGINATION_SYSTEM
LN-13865,BR-20416,AUTO,2018-07-13,2048-07-13,150000,124500,6.09,360,HR,VEHICLE,A,4-6,VERY_HIGH,60+ DPD,45,ServicerB,2026-08-04,2026-04-15,MISSING,MANUAL_UPLOAD
LN-13866,BR-22868,EDUCATION,2018-12-22,2038-12-22,1000000,270000,6.85,240,PB,DEBT_CONSOLIDATION,E,1-3,MEDIUM,60+ DPD,45,ServicerA,2025-10-19,2026-06-15,MISSING,ORIGINATION_SYSTEM
LN-13867,BR-22314,BUSINESS,2020-09-16,2040-09-16,75000,63750,8.27,240,TN,DEBT_CONSOLIDATION,B,7-10,LOW,CURRENT,0,ServicerB,2026-05-14,2026-07-14,AVAILABLE,SERVICING_SYSTEM
LN-13868,BR-23595,PERSONAL,2024-10-25,2025-10-25,150000,31500,14.3,12,AP,EDUCATION,C,10+,MEDIUM,60+ DPD,60,ServicerA,2026-02-24,2026-02-22,PENDING,ORIGINATION_SYSTEM
LN-13869,BR-21161,PERSONAL,2019-09-15,2022-09-15,150000,18000,15.55,36,DL,WORKING_CAPITAL,B,4-6,LOW,60+ DPD,60,ServicerA,2025-03-26,2026-07-12,AVAILABLE,ORIGINATION_SYSTEM
LN-13870,BR-21526,PERSONAL,2023-05-31,2033-05-31,150000,120000,16.24,120,HR,EDUCATION,A,7-10,HIGH,60+ DPD,45,ServicerC,2025-07-20,2026-03-06,AVAILABLE,SERVICING_SYSTEM
LN-13871,BR-21408,PERSONAL,2024-08-04,2034-08-04,150000,103500,9.42,120,KA,VEHICLE,C,4-6,VERY_HIGH,90+ DPD,90,ServicerB,2025-07-10,2026-02-19,AVAILABLE,MANUAL_UPLOAD
LN-13872,BR-23469,AUTO,2024-10-20,2044-10-20,1000000,250000,17.75,240,KA,EDUCATION,E,1-3,MEDIUM,CURRENT,0,ServicerC,2025-01-05,2026-08-03,PENDING,SERVICING_SYSTEM
LN-13873,BR-20538,AUTO,2022-10-10,2028-10-10,500000,265000,15.32,72,GJ,HOME_IMPROVEMENT,C,<1,HIGH,90+ DPD,90,ServicerC,2026-06-25,2026-02-20,PENDING,SERVICING_SYSTEM
LN-13874,BR-21170,EDUCATION,2022-02-08,2026-02-08,200000,98000,5.08,48,KA,EDUCATION,E,<1,HIGH,30+ DPD,30,ServicerA,2025-05-07,2026-06-28,PENDING,MANUAL_UPLOAD
LN-13875,BR-23820,AUTO,2025-03-01,2028-03-01,150000,118500,6.53,36,MP,HOME_IMPROVEMENT,E,1-3,MEDIUM,30+ DPD,15,ServicerC,2026-03-02,2026-03-15,PENDING,SERVICING_SYSTEM
LN-13876,BR-23522,AUTO,2020-08-11,2025-08-11,150000,39000,7.55,60,HR,WORKING_CAPITAL,A,<1,HIGH,90+ DPD,90,ServicerA,2026-05-23,2026-05-23,PENDING,MANUAL_UPLOAD
LN-13877,BR-20230,EDUCATION,2018-01-24,2019-01-24,750000,120000,9.44,12,HR,EDUCATION,B,<1,LOW,90+ DPD,90,ServicerA,2026-03-16,2026-03-05,AVAILABLE,MANUAL_UPLOAD
LN-13878,BR-20694,HOME,2021-01-25,2051-01-25,100000,76000,17.84,360,KL,VEHICLE,E,10+,LOW,90+ DPD,120,ServicerC,2026-03-19,2026-06-07,PENDING,SERVICING_SYSTEM
LN-13879,BR-22317,BUSINESS,2021-11-15,2041-11-15,50000,29000,13.48,240,AP,VEHICLE,C,4-6,VERY_HIGH,90+ DPD,90,ServicerA,2025-07-08,2026-02-21,AVAILABLE,SERVICING_SYSTEM
LN-13880,BR-21868,EDUCATION,2020-02-22,2024-02-22,500000,145000,8.61,48,UP,HOME_IMPROVEMENT,B,7-10,HIGH,30+ DPD,15,ServicerB,2025-10-14,2026-07-05,MISSING,MANUAL_UPLOAD
LN-13881,BR-21340,EDUCATION,2020-06-24,2030-06-24,750000,622500,15.19,120,UP,WORKING_CAPITAL,E,4-6,HIGH,60+ DPD,60,ServicerC,2025-04-11,2026-08-06,PENDING,SERVICING_SYSTEM
LN-13882,BR-23301,BUSINESS,2019-12-06,2034-12-06,150000,103500,14.65,180,GJ,DEBT_CONSOLIDATION,E,<1,VERY_HIGH,CURRENT,0,ServicerA,2025-11-29,2026-03-27,PENDING,SERVICING_SYSTEM
LN-13883,BR-23122,EDUCATION,2024-08-22,2026-08-22,50000,16000,16.42,24,WB,HOME_IMPROVEMENT,E,7-10,MEDIUM,CURRENT,0,ServicerC,2026-06-10,2026-07-07,AVAILABLE,ORIGINATION_SYSTEM
LN-13884,BR-23334,HOME,2020-07-20,2027-07-20,300000,111000,9.4,84,GJ,EDUCATION,A,1-3,HIGH,CURRENT,0,ServicerB,2025-03-05,2026-06-26,MISSING,MANUAL_UPLOAD
LN-13885,BR-23309,BUSINESS,2024-07-23,2031-07-23,50000,9000,12.94,84,RJ,DEBT_CONSOLIDATION,B,10+,HIGH,CURRENT,0,ServicerC,2025-11-23,2026-04-09,MISSING,ORIGINATION_SYSTEM
LN-13886,BR-20035,BUSINESS,2020-07-23,2021-07-23,250000,175000,12.94,12,AP,VEHICLE,E,7-10,MEDIUM,90+ DPD,120,ServicerA,2025-07-16,2026-08-04,PENDING,ORIGINATION_SYSTEM
LN-13887,BR-20021,AUTO,2024-05-21,2039-05-21,300000,72000,11.41,180,MP,EDUCATION,C,<1,HIGH,90+ DPD,90,ServicerA,2025-08-18,2026-06-29,AVAILABLE,SERVICING_SYSTEM
LN-13888,BR-20278,HOME,2024-03-02,2034-03-02,100000,48000,9.76,120,GJ,EDUCATION,E,10+,MEDIUM,CURRENT,0,ServicerB,2025-08-12,2026-06-22,PENDING,SERVICING_SYSTEM
LN-13889,BR-22146,EDUCATION,2021-09-06,2051-09-06,1000000,540000,15.64,360,KA,VEHICLE,D,4-6,LOW,90+ DPD,90,ServicerC,2026-01-17,2026-04-18,AVAILABLE,ORIGINATION_SYSTEM
